id_str,created_at,full_text
1199910136489414657,2019-11-28 04:37:24,"@billyshakes1561 @AdamSerwer @chrislhayes @BarackObama @justinamash @RepAdamSchiff @DavidJollyFL @JoeNBC @JoeBiden @gtconway3d @BillKristol @SpeakerPelosi @robreiner @JRubinBlogger Wanted his own “Putie Nudie” but couldn’t fit it all.
"
1199910134522302464,2019-11-28 04:37:23,"@JoeBiden Hey Joe, tell Hunter to put the crack pipe down and stop banging his sister in law plz
"
1199910119963709441,2019-11-28 04:37:20,"@JoeBiden President Trump gives the people the choice. We define who we are as a nation.
"
1199910044957052928,2019-11-28 04:37:02,"@nypost lol, @JoeBiden is against decriminalization of marijuana. Because it may be a gateway drug. 
Is he talking from experience with his own son?
"
1199910023297564672,2019-11-28 04:36:57,"@CalabreseBobby @ForLimitedGov @JoeBiden You got them all,lol.
"
1199909963369500672,2019-11-28 04:36:43,"@JoeBiden How’s that grand baby doing?
"
1199909890971455489,2019-11-28 04:36:25,"@JoeBiden Ok boomer
"
1199909772172177408,2019-11-28 04:35:57,"@JoeBiden Why does our President get away will calling our State Of The Union stupid?  He has never served!!! This is treasonous on the language
"
1199909633151897603,2019-11-28 04:35:24,"@RomanState36 @valassis @JoeBiden - #Bumper needs $$$$ https://t.co/DeKSVvPh93
"
1199909598800551936,2019-11-28 04:35:16,"@JoeBiden Joe, your day had come and gone. Your son has killed your campaign.
"
1199909580739956736,2019-11-28 04:35:11,"@JoeBiden President Trump &amp; his supporters want &amp; welcome people of all races to enter our country LEGALLY.  Demanding that all people follow our citizenship process equally shows no bias or racism. It reflects a respect for our country, our constitution &amp; the rule of law.
"
1199909568211369985,2019-11-28 04:35:08,"@I_Am_LisaR @JoeBiden @BetoORourke @dailydot That's so weird!!  It showed up in my timeline!! 🤣
"
1199909481741799424,2019-11-28 04:34:48,"@JoeBiden Especially in the face of his recent cowardly int'l capitulations to Erdogan, Kim and Putin, Trump cutting US's contribution to NATO gives the wrong signal: That the world's despots can walk all over USA, without fear. #TreasonerInChief https://t.co/6NUPZC03jI
"
1199909348568379392,2019-11-28 04:34:16,"@JoeBiden After President Trump exposed this Ukraine corruption by Joe Biden and Nancy Pelosi.  Nasty Nancy Pelosi started the impeachment inquiry with the LIES concerning President Trump telephone call with Ukraine.
"
1199909334580228096,2019-11-28 04:34:13,"@theslothsays222 @JoeBiden And considering his history of donating almost nothing to charity you might be on to something
"
1199909262635520001,2019-11-28 04:33:56,"@JoeBiden That’s it ? 
Attacking the person of Trump &amp; calling him a hateful racist is your strategy for winning 2020 ?
Unless you challenge the policies of Trump and tell how your going to make us a strong prosperous country, you nor any of the fools for candidates will never beat Trump!
"
1199909243563864064,2019-11-28 04:33:51,"@Nathanhack80 @WendyMeer11 I don’t think @joebiden would pardon her
"
1199909224253407233,2019-11-28 04:33:46,"@CGasparino @JoeBiden @realDonaldTrump No chance Charles. The dems could spend ten billion, bring out all the singers &amp; movie stars they could muster up, and still wouldn’t have a chance at beating @realDonaldTrump.  The good lord striking him down is the only way he loses reelection.
"
1199909172244033536,2019-11-28 04:33:34,"@JoeBiden Joe&amp;Hunter Biden&amp;Paul Pelosi proven to voter Democrat corruption is on a global scale.Joe Biden and Nancy Pelosi involved their adult children in international corruption used tax dollars to facilitate their corruption. Gave Ukraine billions and received millions in kickbacks.
"
1199909002546700290,2019-11-28 04:32:54,"@ChloeSalsameda Oh no more hypocrisy from the posturing self righteous left. Go figure. @JoeBiden another. @SenWarren another. @KamalaHarris another! @BernieSanders and another! @PeteButtigieg and another. This is like @ArianaGrande ‘s thank you next song. Only it’s about fraudulent hypocrites.
"
1199908966832201728,2019-11-28 04:32:45,"@JoeBiden Take a break, Joe. Trump has that covered to.
"
1199908915535908864,2019-11-28 04:32:33,"@ed38501 @JoeBiden He is.
"
1199908904370610177,2019-11-28 04:32:30,"@feyi50 @JoeBiden Joe Biden’s GREATEST adversary IS Joe Biden.
"
1199908892421115906,2019-11-28 04:32:27,"@TruthFreedom17 @RealBasedMAGA @TheBingle @JoeBiden So you seriously do not believe trump,  Prince Andrew or Richardson were partaking?
"
1199908863312564224,2019-11-28 04:32:20,"@boilershane @JoeBiden Nice try. Who cares?
"
1199908842106212352,2019-11-28 04:32:15,"@steveDalTx @jup9jupiter @JoeBiden Thank god he’s everything your not , slow joe just go home you don’t stand a chance and most days I don’t even think you remember that your gonna try and run for president.
TRUMP 2020. #Cult45 and proud of it.
"
1199908838926954497,2019-11-28 04:32:15,"@JoeBiden Democrats are selective on what corruption should be investigated by Ukraine. 
I believe if we have United States citizens and/or politicians involved in kickbacks from Ukraine. That would under mind United States National  Security.
"
1199908833835003912,2019-11-28 04:32:13,"@PageSix Does Hunter grope children like his old man @JoeBiden ??
"
1199908825697906688,2019-11-28 04:32:11,"No recording of ""No, quid pro quo"" means no recording of ""Fuck Ukraine... I want an investigation of @JoeBiden or they'll never get their fucking money"". 
@realDonaldTrump sucks and is #ExtortionistTrump
"
1199908809675886595,2019-11-28 04:32:08,"@no_silenced @fortressfin @LindseyGrahamSC @JoeBiden Time for the rest of the #GOP To lean in further -  assist our great POTUS @realDonaldTrump and drain the swamp! #KAG2020
"
1199908779715747841,2019-11-28 04:32:00,"@karma_down @ETTC19 @MarkOfTheRedX @alexburnsNYT @BernieSanders @BarackObama @ewarren @JoeBiden They all showed how consistent #Bernie has been through the years. Why, 20 years ago, #Bernie even inspired a slightly insipid and overwrought essay from a high schooler
https://t.co/VqRkFXDC1E
"
1199908771645947904,2019-11-28 04:31:59,"@JoeBiden How about a Biden-Obama ticket? Obama cannot run for President again, but there’s no restriction on his running for VP.
"
1199908746954256384,2019-11-28 04:31:53,"@Myrnastwit @JoeBiden Sanders has no chance.
"
1199908734211895298,2019-11-28 04:31:50,"@JoeBiden It left me with health care I couldn’t afford. 👎🏼
"
1199908665236557824,2019-11-28 04:31:33,"@MD2bePENN @DisclosedNon @JoeBiden I hate Trump, too.
"
1199908566628519936,2019-11-28 04:31:10,"@DisclosedNon @JoeBiden For Leavenworth.
"
1199908521506197505,2019-11-28 04:30:59,"@karma_down @alexburnsNYT @BernieSanders @BarackObama @ewarren @JoeBiden He's one of the few politicians that will get into office and you'll know exactly what he's going to do.
"
1199908483451084801,2019-11-28 04:30:50,"@MarkOfTheRedX @alexburnsNYT @BernieSanders @BarackObama @ewarren @JoeBiden Meanwhile the old videos of Pete makes it clearer he should be primaring Trump like a good Republican
"
1199908466636328960,2019-11-28 04:30:46,"@JoeBiden You are a joke, or butt of a joke, or the joker.  Anyways just retire and call it quits.
"
1199908402002120704,2019-11-28 04:30:30,"@jwjwtw1997 @RealBasedMAGA @TheBingle @JoeBiden I prefer facts. But thanks.
"
1199908341629280257,2019-11-28 04:30:16,"@PieterZuidam @JoeBiden Nitwit.
"
1199908284066652161,2019-11-28 04:30:02,"@Denver__Dave @JoeBiden You do now. He is my Elvis.
"
1199908145562296325,2019-11-28 04:29:29,"@karma_down @alexburnsNYT @BernieSanders @BarackObama @ewarren @JoeBiden We like nominees who haven't written gang rape stories, said old bitch teachers cause cancer, picked 10 men to get the highest wages, had 24 people complain of sex harassment ignored for a year or been filmed in tighty whities w Soviet buddies for GOP ads

https://t.co/D64TNGKEvS
"
1199908143259693058,2019-11-28 04:29:29,"@ThOmGilmOre @macbreezy617 @JoeBiden @realDonaldTrump @NBCNews Btw, I know the difference between accuse and prove, lend your dictionary to scary Mary.
"
1199908142341148673,2019-11-28 04:29:29,"@Charless2818 @JoeBiden You drop out.
"
1199908135470800896,2019-11-28 04:29:27,"It’s all going to come out ⁦@JoeBiden⁩. Are you betting you’ll be president by then, on the ashes of your son’s reputation? He’s a crony, to the bone. Never possible without you, your position, your power. Heavy wears the crown—even before it lands. https://t.co/RCdAXNa7yW
"
1199908123663884289,2019-11-28 04:29:24,"@TruthFreedom17 @RealBasedMAGA @TheBingle @JoeBiden I'm not arguing against Clinton being involved,  I'm saying open up your mind!
"
1199908089857814528,2019-11-28 04:29:16,"@JoeBiden Under Trump we are ALREADY LEADING THE WORLD in clean air and water. Nothing left for you to do, Joe.
"
1199908082614013952,2019-11-28 04:29:14,"NEW HOAX ON THE WAY #TurkeyGate @dbongino @DNC @Comey @JoeBiden @RepJerryNadler @JohnBrennan @BarackObama @HillaryClinton Ep. 1121 Don’t Fall into the Trap the Libs &amp; the Media are setting. The ... https://t.co/qPKf6Zge1p via @YouTube
"
1199908045574352897,2019-11-28 04:29:05,"Are Courts Giving Trump Aid and Assistance To Avoid Justice -If So America’s Heading Down Tubes / ⁦Next Stop 🛑Fascism‼️ 

@JoeBiden⁩ ⁦@nytimes⁩ ⁦@PostOpinions⁩ ⁦@TheRickWilson⁩ @WSJ ⁦@BuzzFeed⁩ ⁦@HuffPost⁩  ⁦@NewYorker⁩ ⁦@cnnbrk⁩ https://t.co/ANcaTABI1H
"
1199908004377833472,2019-11-28 04:28:56,"@CatrielCarboner @JoeBiden Yes. We.Can. The Constitution gives us and them the right.
"
