id_str,created_at,full_text
1200120385460588544,2019-11-28 18:32:51,"@shivanihawkins @maggioooooooooo @PatrickAKarlson @ewarren Hey, @shivanihawkins. 

Ms. Hawkins, do you still do meditation classes in the Bay Area? (Sorry for the public ask, but I can’t access your DMs.) I took a class with you and really enjoyed it. Thanks.
"
1200120354435407885,2019-11-28 18:32:44,"@fureygirl @dabrandolfski @ewarren I'm repeating what the Cherokee nation and other people with affiliations to the indigenous communities here have stated. What she did was inappropriate and wrong.


"
1200120325477933058,2019-11-28 18:32:37,"@ewarren How racist.
"
1200120281861382147,2019-11-28 18:32:27,"@crdec123 @fureygirl @dabrandolfski @ewarren with the Scottish community. Should I expect the Scottish community to be offended now because of that? Come on man. You're looking for something to be outraged or offended by when there isn't a legit reason to be.
"
1200120263683108864,2019-11-28 18:32:22,"@latindoom @NVforWarren @ewarren My rez too,
Plus I saw the Bears Ears 5 rez leaders pocketing LOTS of Eco-foundation chinese money in exchange for expanding the Monument, which would slaughter the businesses and farms of all the Rez residents. Elders get rich; members get poorer and more dependent on handouts
"
1200120243005349889,2019-11-28 18:32:17,"@ewarren Where are the Indians?
"
1200120236491472896,2019-11-28 18:32:16,"@ewarren How fitting! The turkey mimics your half baked ideas..
"
1200120209895383041,2019-11-28 18:32:09,"@ewarren Damn to bad you will never be president so you can destroy this country as we know it
"
1200120204405010432,2019-11-28 18:32:08,"@ewarren says the wealthiest 1% should pay more.

Panicked billionaires are crying because she's ""dividing us along class lines.""

If 99% are suffering hunger because 1% have hoarded most of the food, should we worry about insulting the folks who aren't sharing?
"
1200120195941064704,2019-11-28 18:32:06,"@ewarren That’s why we have LAWS in this country! They were breaking the law. Period.
"
1200120170095755264,2019-11-28 18:32:00,"@ewarren Happy Thanksgiving!  #TeamWarren
"
1200120166513688576,2019-11-28 18:31:59,"@Colo_Trumpette @CIAAG_Lauren @cvspharmacy @MassHealth @MassHHS @ewarren Had no idea they were the same company. That’s weird because I’ve never had issues with Walmart filling any prescriptions.
"
1200120133936697344,2019-11-28 18:31:51,"@JamboJimbo @ewarren She's just trolling for support since it's plummeting!
"
1200120066764877825,2019-11-28 18:31:35,"@ewarren Senator Warren,

I’m checking the Twitter of the Democrat primary politicians to see who has the judgment and self-restraint not to politic on this important holiday of giving thanks.

Regards,

HRB
"
1200120036955803649,2019-11-28 18:31:28,"@fureygirl @crdec123 @ewarren Lmao because I think it's fucked up buddy.
"
1200120019956445185,2019-11-28 18:31:24,"@ewarren People who don’t break the law don’t get “torn away” from their families. Abortions do that. #Fauxahontas #hypocrite
"
1200119993972789248,2019-11-28 18:31:18,"@Rainbow41619914 @HuxtableJosh @ewarren Correct. It belongs to the Native tribes the settlers stole it from.
"
1200119969968775168,2019-11-28 18:31:12,"@BadwordsXD @dsao899 @luckymor @SciSocialist @JoeBiden @BernieSanders @ewarren @PeteButtigieg And the federal assault rifle ban
"
1200119942793662464,2019-11-28 18:31:06,"@TheLoveBel0w @ewarren ""now he [Greenspan] never called it 'borrow against your house' he said fancy things like 'tap your home equity' which sounds like some kind of dance"" 

too funny - i love her
"
1200119922845769731,2019-11-28 18:31:01,"@ewarren Come here legally, problem solved.
"
1200119912993181701,2019-11-28 18:30:59,"@ewarren No one ever talks about the holiday or trip that went totally smooth...the imperfects are the memorable ones! Enjoy, everyone...have one to remember, in all it’s beautiful “flaws”...
"
1200119893015838720,2019-11-28 18:30:54,"@ewarren Deception is Trump's favorite tool. I'm sure Stephen Miller is the architect of the plan since it brings misery to brown people. Miller is a Nazi and Hitler is his idol.  That's why he LOVES TRUMP'S A**!
"
1200119863408152577,2019-11-28 18:30:47,"@TheRealMarkCM @crdec123 @fureygirl @ewarren She wasn't native yet used it for her personal advancement. For Christ sake she was referred to as the first woman of color professor at Harvard.
"
1200119835545477120,2019-11-28 18:30:40,"Hudson and I would like to wish @ewarren her family and Hudson says especially Bailey a Happy Thanksgiving! 
"
1200119789949091840,2019-11-28 18:30:29,"@ewarren Okay boomer.
"
1200119754775826433,2019-11-28 18:30:21,"@HelenSpade4 @LinLee76822176 @ClastonB @RealCandaceO @ewarren That’s true 100% I can also make the argument that it’s a problem because of the individual abuse of help and services. Plus the system has faults. That’s why we have such a huge poor economic class in this country. The richest country in the world. Education is the way out of it
"
1200119737742692352,2019-11-28 18:30:17,"@ewarren Happy Thanksgiving
"
1200119736090202112,2019-11-28 18:30:16,"#IsraelUnderFire but I guess @ewarren and @BernieSanders think this is ok 
"
1200119734592790528,2019-11-28 18:30:16,"@ewarren Loved reading this story
@ewarren 

Thanks for sharing and Happy Thanksgiving to you and your family
"
1200119728947122176,2019-11-28 18:30:15,"@ewarren @BlackWomxnFor @MsPeoples This is what worries me abt implementation of Medicare 4 All... NHS has lost 1000 primary care dr since promising to increase # in 2015. Long hrs, big workloads, big burnout.
Fully qualified GP workforce fell by 339 over the past year 
"
1200119716074930177,2019-11-28 18:30:12,"@ewarren You are as darling and funny as you are very smart and ready to be president! You're likeable too!
"
1200119715512954880,2019-11-28 18:30:11,"@HelenSpade4 @LinLee76822176 @jwoodardcp @RealCandaceO @ewarren Thanks!
"
1200119688593911808,2019-11-28 18:30:05,"@ewarren Nobody cares
"
1200119670801608704,2019-11-28 18:30:01,"@ewarren Thank you for your story. Happy Thanksgiving!
"
1200119668519788544,2019-11-28 18:30:00,"@NVforWarren @ewarren 78% of native Americans have left reservations because they are classic socialist mess: everything is ""free"" and government controls everything.  

Private property and individual freedom works better.  Roll the reservations out into tribal-owned REITs with clean deeds.
"
1200119651583381504,2019-11-28 18:29:56,"@ewarren You're corrupt
"
1200119643563642881,2019-11-28 18:29:54,"@dabrandolfski @crdec123 @ewarren Why do you have a say?
"
1200119638161444864,2019-11-28 18:29:53,"This is an example of why @ewarren is dangerous to this country if elected. 
"
1200119626283266051,2019-11-28 18:29:50,"@JCeresney @ewarren That too. I organize, I cook, I can sort of drive. What other skills does one need?
"
1200119606272118785,2019-11-28 18:29:45,"@fureygirl @TheRealMarkCM @ewarren Lmao. Nah boomer I'm here to stay.
"
1200119577339932673,2019-11-28 18:29:39,"@crdec123 @fureygirl @dabrandolfski @ewarren So wait, she was told by her family she had some NA ancestry, but didn't go seek out the NA community. Then, when people were giving her crap for saying she had some and when she proved it, she gets crap for being...right? 

I have Scottish ancestry. I haven't had any interaction
"
1200119540153278464,2019-11-28 18:29:30,"@ewarren Given your Native American background, I would've thought you wouldn't be in much of a Thanksgiving celebratory mood.
"
1200119513041104896,2019-11-28 18:29:23,"@fureygirl @crdec123 @ewarren Yeah well maybe don't use being native for your personal advancement if you don't know for sure that you are.
"
1200119457282064384,2019-11-28 18:29:10,"@dabrandolfski @TheRealMarkCM @ewarren That's one version. Go away.
"
1200119453951938560,2019-11-28 18:29:09,"This is incredible. The #BookOfYang.

136 policies explained over 222 pages.

For those of you that like @ewarren because she is the ""plan"" candidate, take a peek. Maybe this will bring you to @AndrewYang. 

The #YangGang is the best gang you'll ever join


"
1200119419684306944,2019-11-28 18:29:01,"@ClastonB @LinLee76822176 @jwoodardcp @RealCandaceO @ewarren Your book is excellent. I just started it. It is right on!
"
1200119411853545477,2019-11-28 18:28:59,"@ewarren This is just great, happy thanksgiving!
"
1200119410943385600,2019-11-28 18:28:59,"@fureygirl @dabrandolfski @ewarren How old were you when you found out it was a lie? Did you get into Harvard on that lie, get a job and become a victim from your moms lie?  Is warren so stupid she could not figure it out? Libs are stupid and gullible.... but stupid enough to think her what arssss was an INDIAN?
"
1200119408418574341,2019-11-28 18:28:58,"@ewarren Thats what obama said, and clinton signed the current immigration laws that tear ppl apart into effect...
"
1200119386692042752,2019-11-28 18:28:53,"@LinLee76822176 @HelenSpade4 @jwoodardcp @RealCandaceO @ewarren I know, no need to correct.
"
1200119374197202949,2019-11-28 18:28:50,"Lol... kinda crazy... but better than @ewarren @BernieSanders — let’s stay with @realDonaldTrump and keep the Stock Market going! 
"
1200119356442775553,2019-11-28 18:28:46,"@ewarren Happy Thanksgiving to all my fellow Warren supporters. And a Happy Thanksgiving to everyone else, as well. Even if you don't support Warren, we support you.
"
1200119356388069376,2019-11-28 18:28:46,"@ewarren Okay so when do we get to hear how Uncle Crowbar got his name because I am DYING to know.
"
1200119343255707653,2019-11-28 18:28:43,"@ewarren So brave.  LOL
"
1200119341674631168,2019-11-28 18:28:42,"@drjdphd @theProgSoapbox @ewarren @cenkuygur @TulsiGabbard It's not hypocritical to call out Warren's absurd implementation plan when Tulsi hasn't proposed anything like that. This is not about Tulsi, so stop bringing her up.
"
1200119293641449473,2019-11-28 18:28:31,"@JasonRGallo @gebrchav @ewarren Sure, they can apply, but that doesn’t mean they get to be in country while application processes.
"
1200119286901231617,2019-11-28 18:28:29,"@DezCacciotti @Brock_McHugebig @ewarren What about 140k? What about 120k? Instead of this arbitrary line drawing, just cancel it.
"
1200119252063150081,2019-11-28 18:28:21,"@ewarren This was a crack down on student visa abuse you nit wit. Been going on since 9/11. You remember those “students” don’t you?
"
1200119243301363712,2019-11-28 18:28:19,"@HelenSpade4 @LinLee76822176 @jwoodardcp @RealCandaceO @ewarren Self-discovery & self-governing
"
1200119204235468800,2019-11-28 18:28:10,"@ewarren Happy Thanksgiving. I'm sorry I didn't wait in Seattle. Truly sorry. Huge mistake. Please come to Oregon. I promise to wait for a selfie.
"
1200119124137070595,2019-11-28 18:27:50,"@AliVelshi Individual wealth is not the problem. Greed is the problem and greed of the ultra rich is what @ewarren is addressing #VoteBlue2020
"
1200119120861155328,2019-11-28 18:27:50,"@crdec123 @dabrandolfski @ewarren You are repeating what you read in the press. I have enrolled people that knew their history but never sought any contact with their tribe of origin until something inspired them when they were elderly. People get to choose how they live. Being native is not a mandate.
"
1200119112808177677,2019-11-28 18:27:48,"@ewarren I know you’re not yet, and may never be, the president; but could you find it in your heart to hook me up with a FREE footlong chili dog combo from Sonic?
"
1200119084194713602,2019-11-28 18:27:41,"@ewarren Check the schools to make sure theyre legit before going! Dont assume anything with this gov! They got an education - on how not to go to school!
"
1200119075411656706,2019-11-28 18:27:39,"@ewarren You probably caught a break that it was still unruined.
"
1200119036845133824,2019-11-28 18:27:30,"@ewarren This isn’t going to go well... 
Self awareness level: -10
"
1200119010643324929,2019-11-28 18:27:23,"@LinLee76822176 @HelenSpade4 @jwoodardcp @RealCandaceO @ewarren Very embarrassing
"
1200118972408090625,2019-11-28 18:27:14,"@ewarren I hear your family dates back to the very first Thanksgiving.
"
1200118972227706881,2019-11-28 18:27:14,"@vexwerewolf @HuxtableJosh @ewarren it doesnt belong to you either
"
1200118955563737089,2019-11-28 18:27:10,"@ewarren Happy Thanksgiving, Lizzie.
"
1200118939730055169,2019-11-28 18:27:07,"@AndrewYang Also, how about corporations actually paying tax like the majority of people. That would help. And billionaires. I feel like @ewarren and @SenSanders understand this.
"
