id_str,created_at,full_text
1200204608670511104,2019-11-29 00:07:32,"@chris_rogerson_  Woah! What would be a union twitter comments debate without this misinformed, stiff take ?
"
1200204598121648128,2019-11-29 00:07:29,"@nhansen55 @Troll4Trump @Tendashe2  The Republican Party was founded, in part, as an anti slavery party. 

Four Democrats voted for the 13th amendment.
"
1200204516794220545,2019-11-29 00:07:10," @LatestAnonNews You do not care for any of them.  You just want votes. What have you done for the people on the last 20 years. Nothing but let you & your elete Washington friends lie & steal from us.
"
1200204507428208640,2019-11-29 00:07:07," And some us r dying thx 2 ur already corrupt HC system, big pharma poisons & unnecessary surgeries! U can have my insurance & the rotten dr is that go with it! Im done being a Guinea Pig! Stick a fork in me, Im DONE! Gonna HAUNT U ALL when I go! stop voting 4 these fools
"
1200204340637515776,2019-11-29 00:06:28," It is astounding 10 million people fall for your delirium #BS
"
1200204251118501889,2019-11-29 00:06:06,"Reposted from @berniesanders (@get_regrann)  -  I want to take a moment to thank everyone who is working so hard on the campaign.  Happy Thanksgiving to you and your loved ones!  - #regrann 
"
1200204162585309184,2019-11-29 00:05:45,"@EclecticRadical  US and UK sound like political twins these days!  Neoliberalism is destroying both countries rapidly.
"
1200204125604110337,2019-11-29 00:05:36," Where is my free stuff!!!!  I want it now! 
"
1200204006083051520,2019-11-29 00:05:08,"Reposted from @berniesanders (@get_regrann)  -  My parents did not have easy lives. My father, a paint salesman, never made much money. My mother did not live long enough to own a home as she dreamed.

I am thankful… 
"
1200203998248259584,2019-11-29 00:05:06,"The truth is I would love to call myself a Democrat.  has been a beacon of inspiration, however, and if he wins the nomination and the Presidency, I will finally be proud to call myself an FDR Democrat. I think a lot of people will feel that way.
"
1200203871953543174,2019-11-29 00:04:36,"@FLAsun22  Thank you for your kind words. 
"
1200203865531936768,2019-11-29 00:04:34,"Reposted from @berniesanders (@get_regrann)  -    - #regrann 
"
1200203855553650688,2019-11-29 00:04:32,"@ryanobles  @AnnieGrayerCNN @GregJKrieg Thank you for your coverage. It is appreciated, as it is hard to come by decent coverage ofby corporate media. Enjoying it while it lasts. :)
"
1200203738343989253,2019-11-29 00:04:04,"@AlanFeldstein @SusiecatMn  We do not always make the best choices when faced with a desire to survive when capitalism has not given them a fighting chance.
"
1200203660564869121,2019-11-29 00:03:46,"@skenigsberg  This kids are effing brainwashed.
"
1200203652331270146,2019-11-29 00:03:44,"@Activoid @Reed2242 @philosophrob  I would rather live in the world where everyone got what they deserved. There would be a lot less people leeching off of me.
"
1200203643397369856,2019-11-29 00:03:41,"@LeepDore  @StunningBitch10 Gender fluidity is new. It is apsychological theory began in 1981 and adopted by millennials as factual.  However more and more studies are showing it is a psychological abnormality not an actual difference. Sorry you are so moronic.
"
1200203518956769281,2019-11-29 00:03:12," Happy Thanksgiving to you and your family. Grateful and so thankful for all you have done to inspire and lead us forward with grit, dignity and determination!! We can do this!
"
1200203456650338305,2019-11-29 00:02:57," Ai not this the KFC geezer ?
"
1200203452514631680,2019-11-29 00:02:56,"@NewProgressUSA  @AndrewYang Truth 
"
1200203440514834432,2019-11-29 00:02:53,"@canadianmla  That does not make sense either
"
1200203400316694528,2019-11-29 00:02:43,"@skenigsberg  Unless you are in Beijing, protesting in Mandarin, you are carrying out an exercise in futility.
"
1200203348554727424,2019-11-29 00:02:31,"@AlanFeldstein @SusiecatMn  Also, there are many reasons why people enlist and by voting for Bernie, people would not need to enlist to have a roof over their head, a chance for education or to have healthcare provided.
"
1200203310789091328,2019-11-29 00:02:22,"@JonBlumenthal  In the dirt.
"
1200203288165023745,2019-11-29 00:02:17,"One should not be an idiot, either.  @aubrey_huff is clearly advocating acting outside the law if  becomes president.

And that makes him an *outlaw*.

There is no 2nd Amendment protections for outlaws.  In fact, there are NO legal protections for outlaws. 
"
1200203272570564608,2019-11-29 00:02:13," You keep fighting Bernie. I am sure your heart will be able to take it.
"
1200203246897389568,2019-11-29 00:02:07," Such an uplifting attitude
"
1200203153687203840,2019-11-29 00:01:45,"@surepav  When would-be-doctors are as dumb as the puss they diagnose.
"
1200203111744319489,2019-11-29 00:01:35,"@Vote4Humanity  What a beautiful statement of your values. This movement - and this world - is fortunate to have people like you. Thank you for being you!
"
1200203011676618752,2019-11-29 00:01:11," You are day TURKEY DAY
"
1200202967342833664,2019-11-29 00:01:00,"@yvonnehaugen @krossny1  @ewarren What Warren is full of begins with an  is', but it does not sound like solutions.
"
1200202937139515392,2019-11-29 00:00:53,"@JoshuaSickels @davidsirota  That does not explain why Biden is a solid 2nd.
"
1200202918160453637,2019-11-29 00:00:49,"@Vote4Humanity @SusiecatMn  The people they killed were human.
"
1200202885021097985,2019-11-29 00:00:41,"@JoobsJoobs  95% of the population will pay less overall in taxes whenis president. Only the rich will pay more money. And you should learn how tax brackets work.

 
"
1200202856311209985,2019-11-29 00:00:34," I wish you would shut up
"
1200202826120663040,2019-11-29 00:00:27," The way to fight for them is to help them get jobs if they are willing to work, Crazy Bernie.
"
1200202816930926597,2019-11-29 00:00:24," Happy Thanksgiving, Mr. Sanders. 
"
1200202806176681989,2019-11-29 00:00:22," @aaronjmate You are rewarding people for making poor decisions and punishing people who make good decisions. 

This is a fucking terrible way to lead a country.
"
1200202756474015744,2019-11-29 00:00:10,"you cannot fight for the American Homeless and Illegal immigrants at the same time. We should be taking care of our VETS and figuring out solutions to our homeless issues without adding the unnecessary strain of providing for those who ignore our immigration laws! PERIOD!
"
1200202735469170688,2019-11-29 00:00:05," @CitizenPierre Remember homelessness went up 69% under @MikeBloomberg!
"
1200202730545057796,2019-11-29 00:00:04,"Being thankful for The Mandalorian on Thanksgiving 

Is @brithume right? Is @MikeBloomberg trying to buy the election? Are  and @ewarren trying to get us to pay for their policies? All this and more, on the latest episode of Tweets & Tonic. 
"
1200202721980227586,2019-11-29 00:00:02," is amazing with his idea regarding 'possible proposal of cancelling all medical debt', but not enough support in the party @JoeBiden!
"
1200202710114390016,2019-11-28 23:59:59," BS if you were president I would loose my small business to your taxes to infuse lazy dopers. 
No thanks
I will stick with free enterprise.
#Trump2020LandslideVictory
"
1200202686475444224,2019-11-28 23:59:53,"@EclecticRadical  All over the globe.
"
1200202645270663169,2019-11-28 23:59:43,"@AlanFeldstein @SusiecatMn  I worked with WW2 and Vietnam vets. They are human and deserve a voice too.
"
1200202619710562304,2019-11-28 23:59:37," You are a communist,  so you do not celebrate Thanksgiving!!
"
1200202490916016128,2019-11-28 23:59:07," @aaronjmate 45 million people CHOSE to take out loans. 45 million CHOSE career paths with little to no demand. 

Your plan is to steal money from the 140 million people who made the right CHOICES and work hard to pay off other people poor CHOICES.
"
1200202468682092547,2019-11-28 23:59:01,"@krossny1  @ewarren It is almost like Warren had an original thought.
"
1200202437430325248,2019-11-28 23:58:54," Give them one of your houses.
"
1200202421525311490,2019-11-28 23:58:50,"@mishacollins It is kind of like reading anything from  and hearing him shout it out in my head. I prefer Castielle though. I would vote for him in 2020 but he was not born in the USA, as far as I know. Plus there is that whole separation of church/state thing.
"
1200202387102818304,2019-11-28 23:58:42,"@_tavany_  The fact is this was an illegal right wing coup, and the new 'president' of Bolivia was not elected. Evo Morales was, and the military told him to leave. You may be OK with right wing military coups against democratically elected Presidents, most people in the world are NOT. 
"
